riskScore,failedLoginCount,contentLength,headerCount,hasAuthHeader,isLocalIP,isPrivateIP,requestFrequency,isAuthEndpoint,isSensitiveEndpoint,label
10,0,774,14,0,0,1,3,1,0,0
0,0,1183,12,0,1,0,3,1,0,0
12,0,105,14,1,1,1,6,1,0,0
0,1,1081,8,1,1,0,3,0,0,0
9,1,669,14,0,0,0,6,1,0,0
8,1,506,11,1,0,1,5,1,0,0
6,1,125,13,1,1,0,4,0,0,0
0,1,1128,15,1,0,0,8,0,0,0
14,1,1085,14,1,1,1,2,1,0,0
11,1,489,9,1,0,1,7,1,0,0
13,0,809,8,1,0,1,4,1,0,0
7,1,670,10,1,0,0,2,1,0,0
2,0,853,9,0,0,0,7,0,0,0
7,0,245,8,0,0,0,1,1,0,0
14,1,884,12,1,1,0,4,0,0,0
4,1,625,15,1,1,0,9,1,0,0
0,0,112,10,1,0,1,4,1,0,0
6,0,1002,12,0,1,0,3,1,0,0
4,1,483,13,0,1,1,2,0,0,0
5,1,655,8,1,0,0,3,1,0,0
5,0,986,12,0,1,1,1,1,0,0
7,1,118,15,1,0,0,8,0,0,0
8,1,674,15,1,1,0,1,1,0,0
1,1,850,13,1,1,1,3,0,0,0
8,0,1103,15,1,1,0,3,1,0,0
11,0,518,8,1,1,1,2,0,0,0
14,0,518,8,1,1,0,5,0,0,0
10,1,221,15,1,1,0,3,0,0,0
9,1,531,12,0,1,1,3,1,0,0
8,0,143,8,1,0,0,8,0,0,0
12,0,480,9,0,0,1,4,0,0,0
9,0,244,15,1,0,0,4,1,0,0
14,1,462,8,1,0,0,3,0,0,0
9,0,1173,11,0,1,0,1,1,0,0
6,0,1188,13,0,1,0,8,1,0,0
0,1,454,15,1,1,0,1,0,0,0
6,1,899,8,0,0,0,7,0,0,0
9,1,925,11,1,0,0,5,1,0,0
4,0,497,8,1,0,1,4,0,0,0
5,1,979,8,0,1,0,4,0,0,0
9,1,562,12,0,0,0,8,0,0,0
6,0,907,9,0,1,0,6,0,0,0
13,1,286,15,0,0,1,1,1,0,0
14,0,831,13,1,1,1,8,1,0,0
4,0,528,15,0,0,0,2,0,0,0
6,1,957,9,0,1,0,6,1,0,0
8,1,336,10,0,0,0,9,0,0,0
2,1,870,12,0,0,1,1,0,0,0
7,1,857,12,0,1,0,6,0,0,0
1,1,235,9,1,1,1,8,0,0,0
10,1,891,14,1,0,0,2,1,0,0
6,0,270,12,0,1,1,5,0,0,0
12,0,258,15,0,0,1,6,1,0,0
1,1,300,9,1,1,0,5,0,0,0
14,0,1061,12,0,0,0,3,1,0,0
13,1,682,8,1,1,0,4,1,0,0
3,0,975,9,1,0,0,7,1,0,0
6,0,470,9,0,0,0,4,1,0,0
2,0,202,15,1,0,0,9,0,0,0
1,1,1101,11,0,1,0,2,1,0,0
10,0,1075,12,0,0,1,5,0,0,0
9,1,897,12,1,1,0,8,1,0,0
6,0,757,9,1,1,0,5,1,0,0
0,0,981,8,0,1,1,8,1,0,0
13,0,832,8,1,0,0,8,0,0,0
14,0,522,13,0,1,0,9,1,0,0
7,0,671,8,1,1,0,6,0,0,0
2,1,270,12,1,1,0,4,0,0,0
11,1,272,14,0,0,1,3,0,0,0
11,0,762,11,0,1,1,5,1,0,0
12,0,552,9,0,1,0,6,1,0,0
1,0,449,10,1,1,0,3,1,0,0
2,0,593,11,0,1,1,2,1,0,0
4,1,719,15,0,0,0,7,1,0,0
10,0,1127,15,1,0,1,5,1,0,0
7,1,1018,14,1,1,1,9,1,0,0
9,0,105,10,0,1,1,3,0,0,0
6,1,387,11,0,1,0,8,1,0,0
6,0,707,8,0,1,0,6,0,0,0
11,0,556,12,0,0,0,4,0,0,0
6,1,1129,14,1,0,1,9,1,0,0
14,0,723,10,1,0,0,5,1,0,0
7,0,475,14,0,0,0,6,0,0,0
0,0,546,11,0,1,1,9,0,0,0
3,1,934,12,0,1,0,7,1,0,0
12,0,910,14,1,0,0,5,0,0,0
5,0,1058,10,0,0,0,2,0,0,0
8,1,948,9,0,1,1,4,0,0,0
12,1,908,11,1,1,0,2,0,0,0
1,1,1078,9,1,1,1,3,1,0,0
0,0,515,8,0,1,1,3,1,0,0
12,0,825,9,0,1,1,4,0,0,0
9,0,553,9,1,0,0,6,0,0,0
11,1,249,13,0,0,0,3,0,0,0
13,0,858,11,0,1,0,1,1,0,0
1,0,878,8,1,1,1,1,1,0,0
6,1,1072,9,1,0,1,9,0,0,0
2,1,862,15,1,1,0,9,0,0,0
9,1,1101,12,0,0,1,5,0,0,0
1,1,175,10,1,0,0,9,1,0,0
13,1,698,9,1,0,0,7,0,0,0
10,0,324,8,0,0,0,9,0,0,0
6,1,212,9,0,1,0,7,0,0,0
12,0,350,10,1,1,0,9,0,0,0
12,0,940,8,1,0,0,2,0,0,0
1,1,813,11,0,1,0,8,1,0,0
2,1,224,8,0,1,1,7,1,0,0
10,1,1192,11,1,1,0,6,1,0,0
6,0,1170,8,1,1,1,5,0,0,0
13,1,983,15,0,0,1,4,1,0,0
3,1,129,14,1,1,0,7,0,0,0
12,1,380,10,0,0,1,3,1,0,0
13,1,1023,10,1,0,1,8,1,0,0
0,1,467,8,0,1,1,2,0,0,0
12,0,594,14,0,0,0,1,0,0,0
13,0,1148,9,1,1,0,2,0,0,0
4,0,817,10,1,1,0,9,1,0,0
11,1,1116,15,0,0,0,5,0,0,0
8,1,705,11,1,1,0,8,1,0,0
7,1,474,11,1,0,1,3,1,0,0
11,0,738,12,1,0,1,7,1,0,0
14,1,1148,13,0,1,0,2,0,0,0
34,11,25009,1,0,0,0,64,1,1,1
35,11,1094,1,0,0,0,93,1,1,1
39,14,42452,2,0,0,0,139,1,1,1
32,7,16100,2,0,0,0,91,1,1,1
63,3,33917,5,0,0,0,157,1,1,1
61,8,18430,5,0,0,0,161,1,1,1
65,10,36571,5,0,0,0,65,1,1,1
50,3,25974,4,0,0,0,142,1,1,1
53,4,32129,4,0,0,0,137,1,1,1
48,3,48234,2,0,0,0,94,1,1,1
22,7,21860,2,0,0,0,25,1,1,1
28,4,8276,5,0,0,0,40,1,1,1
30,12,1551,4,0,0,0,166,1,1,1
30,12,49248,3,0,0,0,122,1,1,1
44,6,9486,4,0,0,0,107,1,1,1
41,3,18527,2,0,0,0,118,1,1,1
61,9,10745,4,0,0,0,81,1,1,1
77,10,42128,2,0,0,0,126,1,1,1
65,7,13997,5,0,0,0,102,1,1,1
28,4,19330,5,0,0,0,171,1,1,1
39,10,41078,5,0,0,0,75,1,1,1
78,3,39585,3,0,0,0,181,1,1,1
40,9,25829,3,0,0,0,41,1,1,1
29,3,44336,2,0,0,0,87,1,1,1
41,14,9070,1,0,0,0,29,1,1,1
48,8,2320,3,0,0,0,85,1,1,1
28,8,24507,2,0,0,0,27,1,1,1
24,7,39921,4,0,0,0,142,1,1,1
59,4,7589,5,0,0,0,57,1,1,1
30,4,28459,5,0,0,0,142,1,1,1
20,11,16589,5,0,0,0,81,1,1,1
72,7,37375,2,0,0,0,175,1,1,1
61,7,44085,5,0,0,0,157,1,1,1
20,9,44200,3,0,0,0,64,1,1,1
77,8,34168,4,0,0,0,84,1,1,1
73,4,27732,5,0,0,0,86,1,1,1
58,13,32511,2,0,0,0,156,1,1,1
79,3,23426,4,0,0,0,152,1,1,1
65,7,31982,5,0,0,0,125,1,1,1
24,6,17746,1,0,0,0,157,1,1,1
68,14,29514,5,0,0,0,159,1,1,1
41,5,4851,3,0,0,0,101,1,1,1
45,4,20796,4,0,0,0,77,1,1,1
72,12,11498,3,0,0,0,168,1,1,1
25,4,33852,1,0,0,0,168,1,1,1
51,6,35592,1,0,0,0,150,1,1,1
67,4,45845,3,0,0,0,88,1,1,1
30,6,16930,4,0,0,0,108,1,1,1
29,5,46317,1,0,0,0,83,1,1,1
66,11,43881,1,0,0,0,196,1,1,1
58,9,48900,5,0,0,0,91,1,1,1
74,13,42590,2,0,0,0,36,1,1,1
53,14,22159,1,0,0,0,92,1,1,1
50,5,30536,4,0,0,0,179,1,1,1
31,10,25252,4,0,0,0,89,1,1,1
70,11,25003,5,0,0,0,132,1,1,1
63,9,41186,4,0,0,0,40,1,1,1
35,8,36139,5,0,0,0,154,1,1,1
57,6,40836,1,0,0,0,26,1,1,1
22,7,23205,1,0,0,0,130,1,1,1
21,10,31523,1,0,0,0,46,1,1,1
71,5,45627,1,0,0,0,27,1,1,1
24,4,8464,2,0,0,0,47,1,1,1
30,5,18110,2,0,0,0,66,1,1,1
77,14,47316,1,0,0,0,105,1,1,1
44,9,8121,4,0,0,0,29,1,1,1
54,10,10840,5,0,0,0,133,1,1,1
54,3,38080,3,0,0,0,52,1,1,1
41,9,41768,5,0,0,0,154,1,1,1
56,11,10461,3,0,0,0,150,1,1,1
41,14,21927,3,0,0,0,33,1,1,1
74,5,25398,1,0,0,0,191,1,1,1
30,5,34086,3,0,0,0,65,1,1,1
51,10,16329,1,0,0,0,80,1,1,1
54,6,16791,2,0,0,0,183,1,1,1
50,10,15372,4,0,0,0,32,1,1,1
64,7,49703,3,0,0,0,35,1,1,1
72,5,28354,4,0,0,0,152,1,1,1
27,6,49469,1,0,0,0,57,1,1,1
39,6,45018,3,0,0,0,197,1,1,1
61,10,22537,5,0,0,0,57,1,1,1
53,8,35370,2,0,0,0,122,1,1,1
23,9,26405,2,0,0,0,75,1,1,1
37,11,42815,3,0,0,0,82,1,1,1
70,8,24703,2,0,0,0,139,1,1,1
23,5,16234,5,0,0,0,67,1,1,1
39,5,8532,4,0,0,0,124,1,1,1
77,13,41134,5,0,0,0,78,1,1,1
28,5,36416,2,0,0,0,96,1,1,1
35,14,7903,4,0,0,0,191,1,1,1
45,12,19242,5,0,0,0,146,1,1,1
57,4,14788,1,0,0,0,74,1,1,1
44,3,36249,1,0,0,0,74,1,1,1
23,13,35588,4,0,0,0,148,1,1,1
60,12,30513,4,0,0,0,155,1,1,1
78,3,44039,4,0,0,0,146,1,1,1
64,6,20542,1,0,0,0,151,1,1,1
60,5,33294,5,0,0,0,104,1,1,1
57,7,4684,4,0,0,0,134,1,1,1
72,14,24795,1,0,0,0,77,1,1,1
38,11,4651,4,0,0,0,56,1,1,1
33,14,11431,4,0,0,0,68,1,1,1
40,10,11131,4,0,0,0,86,1,1,1
34,14,25091,1,0,0,0,38,1,1,1
22,11,25845,5,0,0,0,148,1,1,1
56,7,25491,1,0,0,0,48,1,1,1
72,10,5830,1,0,0,0,106,1,1,1
69,6,29640,4,0,0,0,52,1,1,1
65,7,8334,3,0,0,0,138,1,1,1
35,14,48387,3,0,0,0,199,1,1,1
33,5,10304,3,0,0,0,188,1,1,1
28,7,48647,1,0,0,0,170,1,1,1
66,14,18032,4,0,0,0,152,1,1,1
26,5,26755,3,0,0,0,90,1,1,1
33,7,48353,2,0,0,0,153,1,1,1
25,13,1016,2,0,0,0,196,1,1,1
40,7,9308,2,0,0,0,41,1,1,1
34,8,30654,5,0,0,0,96,1,1,1
71,11,40244,4,0,0,0,23,1,1,1
27,3,6942,1,0,0,0,91,1,1,1
53,14,3693,1,0,0,0,184,1,1,1
59,12,16562,4,0,0,0,178,1,1,1
20,8,7259,5,0,0,0,184,1,1,1
51,3,49347,4,0,0,0,147,1,1,1
77,8,43236,5,0,0,0,64,1,1,1
68,4,5942,3,0,0,0,155,1,1,1
70,10,48419,3,0,0,0,187,1,1,1
24,13,37556,5,0,0,0,112,1,1,1
49,5,1371,4,0,0,0,24,1,1,1
41,12,28383,3,0,0,0,175,1,1,1
39,8,24404,4,0,0,0,123,1,1,1
35,8,8120,3,0,0,0,100,1,1,1
26,6,6702,4,0,0,0,106,1,1,1
26,7,9347,4,0,0,0,156,1,1,1
69,4,36429,2,0,0,0,149,1,1,1
69,12,40419,5,0,0,0,82,1,1,1
21,12,26040,1,0,0,0,70,1,1,1
66,10,38646,5,0,0,0,135,1,1,1
33,12,46859,4,0,0,0,132,1,1,1
50,9,38083,4,0,0,0,50,1,1,1
69,12,23542,5,0,0,0,26,1,1,1
60,8,43733,4,0,0,0,177,1,1,1
33,9,9308,3,0,0,0,22,1,1,1
24,14,40242,4,0,0,0,70,1,1,1
30,3,35142,5,0,0,0,75,1,1,1
59,7,45163,5,0,0,0,92,1,1,1
24,9,31690,5,0,0,0,29,1,1,1
48,3,8393,2,0,0,0,80,1,1,1
30,4,5403,2,0,0,0,69,1,1,1
24,11,4546,2,0,0,0,141,1,1,1
68,14,37745,2,0,0,0,194,1,1,1
73,5,29893,2,0,0,0,20,1,1,1
51,8,10388,2,0,0,0,57,1,1,1
55,9,42756,2,0,0,0,98,1,1,1
34,11,37660,5,0,0,0,108,1,1,1
38,7,24708,1,0,0,0,101,1,1,1
41,6,25726,2,0,0,0,86,1,1,1
53,13,15008,5,0,0,0,36,1,1,1
75,14,37017,1,0,0,0,146,1,1,1
36,4,1111,2,0,0,0,131,1,1,1
31,5,18545,1,0,0,0,155,1,1,1
44,7,41168,1,0,0,0,79,1,1,1
75,13,3379,3,0,0,0,59,1,1,1
36,4,31237,4,0,0,0,108,1,1,1
29,6,46948,3,0,0,0,60,1,1,1
47,3,22810,1,0,0,0,159,1,1,1
76,6,42120,5,0,0,0,134,1,1,1
37,9,18809,2,0,0,0,119,1,1,1
70,14,9469,4,0,0,0,136,1,1,1
37,5,28967,2,0,0,0,108,1,1,1
64,12,10748,5,0,0,0,112,1,1,1
51,10,24424,4,0,0,0,158,1,1,1
33,8,21976,3,0,0,0,79,1,1,1
75,8,24914,1,0,0,0,87,1,1,1
35,3,31067,5,0,0,0,97,1,1,1
69,7,43875,1,0,0,0,65,1,1,1
77,5,13942,1,0,0,0,57,1,1,1
37,12,20491,2,0,0,0,36,1,1,1
35,3,5533,5,0,0,0,85,1,1,1
36,10,24583,1,0,0,0,55,1,1,1
26,9,38049,3,0,0,0,93,1,1,1
31,9,28821,4,0,0,0,26,1,1,1
53,14,31261,5,0,0,0,35,1,1,1
29,12,38536,2,0,0,0,33,1,1,1
24,12,30945,5,0,0,0,99,1,1,1
40,12,18384,2,0,0,0,44,1,1,1
22,6,29410,4,0,0,0,124,1,1,1
38,13,13198,3,0,0,0,23,1,1,1
64,8,30354,1,0,0,0,176,1,1,1
63,11,8169,5,0,0,0,146,1,1,1
54,5,41129,2,0,0,0,75,1,1,1
25,11,32909,4,0,0,0,25,1,1,1
33,6,4830,1,0,0,0,148,1,1,1
23,7,22404,4,0,0,0,186,1,1,1
64,9,28757,3,0,0,0,148,1,1,1
70,8,36650,1,0,0,0,134,1,1,1
37,12,34766,1,0,0,0,76,1,1,1
48,10,16942,1,0,0,0,84,1,1,1
54,10,33419,2,0,0,0,84,1,1,1
71,10,17668,1,0,0,0,122,1,1,1
57,5,17246,4,0,0,0,40,1,1,1
35,12,25996,2,0,0,0,177,1,1,1
39,8,4065,1,0,0,0,52,1,1,1
43,9,11467,4,0,0,0,195,1,1,1
54,11,45844,4,0,0,0,41,1,1,1
63,12,22007,5,0,0,0,129,1,1,1
70,12,3543,4,0,0,0,23,1,1,1
38,14,29702,3,0,0,0,191,1,1,1
75,6,29833,1,0,0,0,159,1,1,1
23,7,11033,1,0,0,0,93,1,1,1
52,10,35169,1,0,0,0,138,1,1,1
21,3,17829,4,0,0,0,199,1,1,1
32,14,5522,4,0,0,0,112,1,1,1
77,8,21151,1,0,0,0,84,1,1,1
64,6,36319,2,0,0,0,84,1,1,1
49,7,27543,2,0,0,0,29,1,1,1
53,13,38584,3,0,0,0,165,1,1,1
49,7,31473,5,0,0,0,66,1,1,1
70,4,8699,3,0,0,0,85,1,1,1
73,10,3629,1,0,0,0,68,1,1,1
43,4,41455,1,0,0,0,41,1,1,1
67,6,11156,1,0,0,0,105,1,1,1
63,14,18441,5,0,0,0,45,1,1,1
52,7,31716,4,0,0,0,156,1,1,1
60,3,7834,5,0,0,0,168,1,1,1
68,8,19179,3,0,0,0,114,1,1,1
29,4,27219,4,0,0,0,126,1,1,1
37,7,38617,4,0,0,0,153,1,1,1
38,8,16782,3,0,0,0,33,1,1,1
26,13,16827,4,0,0,0,180,1,1,1
76,10,10431,2,0,0,0,90,1,1,1
38,11,37918,3,0,0,0,171,1,1,1
43,14,45057,3,0,0,0,94,1,1,1
34,8,10496,2,0,0,0,139,1,1,1
60,7,24331,5,0,0,0,131,1,1,1
61,14,40238,5,0,0,0,70,1,1,1
42,6,47025,5,0,0,0,149,1,1,1
71,4,24563,4,0,0,0,162,1,1,1
71,4,4712,2,0,0,0,182,1,1,1
23,9,29531,3,0,0,0,55,1,1,1
57,7,46489,3,0,0,0,137,1,1,1
23,9,33664,3,0,0,0,186,1,1,1
24,13,46263,4,0,0,0,23,1,1,1
60,3,13420,4,0,0,0,25,1,1,1
63,3,6315,5,0,0,0,177,1,1,1
42,7,6381,4,0,0,0,129,1,1,1
59,4,10497,5,0,0,0,118,1,1,1
72,10,30040,5,0,0,0,141,1,1,1
56,5,33375,3,0,0,0,136,1,1,1
30,3,14494,4,0,0,0,115,1,1,1
74,4,32752,5,0,0,0,86,1,1,1
30,12,26357,2,0,0,0,139,1,1,1
32,12,17950,2,0,0,0,34,1,1,1
33,9,16752,4,0,0,0,36,1,1,1
79,8,38390,3,0,0,0,37,1,1,1
27,14,5132,3,0,0,0,134,1,1,1
44,10,42598,5,0,0,0,166,1,1,1
37,9,29276,4,0,0,0,95,1,1,1
70,12,40763,2,0,0,0,107,1,1,1
63,10,21551,5,0,0,0,171,1,1,1
63,5,27975,5,0,0,0,110,1,1,1
37,8,3670,1,0,0,0,67,1,1,1
29,9,10364,4,0,0,0,177,1,1,1
26,12,27296,5,0,0,0,34,1,1,1
79,13,25680,2,0,0,0,194,1,1,1
69,3,19066,1,0,0,0,142,1,1,1
63,3,29892,2,0,0,0,146,1,1,1
33,9,11041,3,0,0,0,191,1,1,1
34,13,10054,1,0,0,0,117,1,1,1
35,5,12637,1,0,0,0,174,1,1,1
21,5,11757,5,0,0,0,103,1,1,1
49,7,42258,3,0,0,0,60,1,1,1
49,13,28484,5,0,0,0,115,1,1,1
37,8,13329,4,0,0,0,87,1,1,1
50,4,34538,2,0,0,0,24,1,1,1
63,5,28115,2,0,0,0,72,1,1,1
67,8,27038,5,0,0,0,141,1,1,1
32,5,37622,2,0,0,0,155,1,1,1
39,7,36886,2,0,0,0,41,1,1,1
68,11,10901,4,0,0,0,125,1,1,1
69,14,18374,3,0,0,0,26,1,1,1
54,5,47290,1,0,0,0,169,1,1,1
42,14,33806,5,0,0,0,65,1,1,1
61,13,18659,5,0,0,0,49,1,1,1
52,8,49770,4,0,0,0,145,1,1,1
57,13,24453,4,0,0,0,120,1,1,1
54,7,31498,1,0,0,0,163,1,1,1
70,7,5857,3,0,0,0,98,1,1,1
55,13,17312,5,0,0,0,152,1,1,1
39,8,2436,4,0,0,0,86,1,1,1
74,8,28569,5,0,0,0,42,1,1,1
22,3,25949,2,0,0,0,93,1,1,1
27,13,8693,5,0,0,0,24,1,1,1
59,11,46986,3,0,0,0,170,1,1,1
78,7,38019,3,0,0,0,101,1,1,1
51,3,10305,5,0,0,0,44,1,1,1
48,10,33646,2,0,0,0,27,1,1,1
26,9,28302,3,0,0,0,168,1,1,1
21,9,11590,4,0,0,0,21,1,1,1
40,7,41430,5,0,0,0,41,1,1,1
25,3,4123,2,0,0,0,91,1,1,1
47,11,5158,4,0,0,0,106,1,1,1
67,13,9700,5,0,0,0,91,1,1,1
61,11,11531,2,0,0,0,87,1,1,1
55,10,28738,4,0,0,0,83,1,1,1
51,7,10879,3,0,0,0,113,1,1,1
64,5,6543,5,0,0,0,38,1,1,1
61,10,47748,5,0,0,0,147,1,1,1
72,3,48924,3,0,0,0,106,1,1,1
65,5,43348,1,0,0,0,101,1,1,1
28,14,19581,4,0,0,0,106,1,1,1
30,13,37679,3,0,0,0,116,1,1,1
42,9,14582,5,0,0,0,71,1,1,1
69,6,44888,4,0,0,0,194,1,1,1
30,9,31276,4,0,0,0,101,1,1,1
68,14,39003,1,0,0,0,191,1,1,1
21,13,5799,5,0,0,0,116,1,1,1
22,7,26091,2,0,0,0,154,1,1,1
30,8,29234,1,0,0,0,134,1,1,1
69,9,47993,1,0,0,0,111,1,1,1
78,12,25605,2,0,0,0,20,1,1,1
54,14,37534,2,0,0,0,82,1,1,1
77,9,32668,1,0,0,0,186,1,1,1
34,9,5111,4,0,0,0,38,1,1,1
62,9,25686,3,0,0,0,50,1,1,1
30,13,8015,3,0,0,0,96,1,1,1
50,9,7856,1,0,0,0,140,1,1,1
47,5,17490,4,0,0,0,43,1,1,1
47,14,36194,2,0,0,0,88,1,1,1
51,5,15497,1,0,0,0,180,1,1,1
44,9,24194,5,0,0,0,78,1,1,1
39,4,45104,4,0,0,0,133,1,1,1
47,4,6316,5,0,0,0,180,1,1,1
44,5,39130,5,0,0,0,179,1,1,1
30,6,5693,1,0,0,0,120,1,1,1
38,8,42758,4,0,0,0,188,1,1,1
47,10,30954,5,0,0,0,31,1,1,1
20,12,48901,4,0,0,0,138,1,1,1
78,12,22652,3,0,0,0,158,1,1,1
24,9,15178,5,0,0,0,116,1,1,1
29,6,44397,5,0,0,0,166,1,1,1
61,4,15751,4,0,0,0,76,1,1,1
65,4,1425,3,0,0,0,61,1,1,1
53,6,4044,5,0,0,0,117,1,1,1
55,8,12480,1,0,0,0,50,1,1,1
21,5,44874,4,0,0,0,199,1,1,1
37,8,39997,4,0,0,0,21,1,1,1
32,7,2239,5,0,0,0,185,1,1,1
70,7,7566,3,0,0,0,51,1,1,1
24,4,20775,5,0,0,0,157,1,1,1
39,10,37981,2,0,0,0,124,1,1,1
21,7,4006,5,0,0,0,155,1,1,1
30,13,8025,2,0,0,0,94,1,1,1
49,4,20423,1,0,0,0,124,1,1,1
51,9,40326,4,0,0,0,167,1,1,1
51,11,26174,4,0,0,0,167,1,1,1
77,11,27663,3,0,0,0,146,1,1,1
69,3,34952,5,0,0,0,28,1,1,1
57,9,28326,1,0,0,0,34,1,1,1
74,11,32139,2,0,0,0,116,1,1,1
47,8,48198,3,0,0,0,124,1,1,1
29,3,9102,1,0,0,0,82,1,1,1
41,4,47637,1,0,0,0,40,1,1,1
74,6,8116,2,0,0,0,24,1,1,1
36,6,13937,2,0,0,0,144,1,1,1
41,4,31161,4,0,0,0,182,1,1,1
62,10,5383,5,0,0,0,104,1,1,1
38,4,21320,3,0,0,0,132,1,1,1
36,5,5507,5,0,0,0,195,1,1,1
43,6,15735,3,0,0,0,99,1,1,1
55,11,30713,1,0,0,0,135,1,1,1
51,12,17519,2,0,0,0,182,1,1,1
77,3,3025,2,0,0,0,116,1,1,1
75,10,20919,1,0,0,0,40,1,1,1
77,14,38622,1,0,0,0,99,1,1,1
65,7,39135,3,0,0,0,58,1,1,1
78,9,36658,1,0,0,0,181,1,1,1
71,10,20141,3,0,0,0,140,1,1,1
55,7,30696,5,0,0,0,143,1,1,1
47,10,4773,2,0,0,0,162,1,1,1
33,12,25956,2,0,0,0,25,1,1,1
77,13,16819,2,0,0,0,75,1,1,1
55,10,2528,5,0,0,0,68,1,1,1
25,11,21955,5,0,0,0,111,1,1,1
28,4,45588,4,0,0,0,148,1,1,1
40,5,6049,3,0,0,0,84,1,1,1
31,3,34616,3,0,0,0,47,1,1,1
77,6,21511,4,0,0,0,119,1,1,1
49,7,11119,2,0,0,0,167,1,1,1
50,13,11357,3,0,0,0,195,1,1,1
59,3,17167,3,0,0,0,91,1,1,1
75,10,46246,2,0,0,0,84,1,1,1
23,4,23253,1,0,0,0,70,1,1,1
50,3,35889,1,0,0,0,190,1,1,1
46,4,46678,4,0,0,0,68,1,1,1
77,7,30798,5,0,0,0,172,1,1,1
76,11,5681,3,0,0,0,93,1,1,1
44,11,15755,3,0,0,0,188,1,1,1
24,4,1472,4,0,0,0,31,1,1,1
25,4,33881,4,0,0,0,123,1,1,1
24,5,14690,3,0,0,0,100,1,1,1
70,9,26912,2,0,0,0,146,1,1,1
46,13,7473,2,0,0,0,33,1,1,1
27,5,42298,5,0,0,0,53,1,1,1
28,3,19669,3,0,0,0,67,1,1,1
34,8,34964,3,0,0,0,80,1,1,1
55,5,17462,3,0,0,0,54,1,1,1
76,3,21943,3,0,0,0,138,1,1,1
60,6,39785,4,0,0,0,84,1,1,1
26,3,36420,1,0,0,0,78,1,1,1
51,3,11832,3,0,0,0,55,1,1,1
27,14,6385,1,0,0,0,166,1,1,1
66,4,31362,2,0,0,0,61,1,1,1
70,12,15708,5,0,0,0,88,1,1,1
34,10,24438,2,0,0,0,166,1,1,1
56,4,18211,3,0,0,0,126,1,1,1
38,13,15571,2,0,0,0,58,1,1,1
58,4,22307,4,0,0,0,88,1,1,1
25,13,12002,1,0,0,0,199,1,1,1
78,13,37153,3,0,0,0,31,1,1,1
38,12,23440,4,0,0,0,102,1,1,1
76,12,2965,1,0,0,0,194,1,1,1
47,10,33556,4,0,0,0,55,1,1,1
36,14,3427,2,0,0,0,145,1,1,1
61,8,36609,3,0,0,0,82,1,1,1
38,14,26189,2,0,0,0,95,1,1,1
50,13,26138,5,0,0,0,101,1,1,1
30,6,7563,3,0,0,0,70,1,1,1
34,5,15387,2,0,0,0,62,1,1,1
29,3,6840,3,0,0,0,53,1,1,1
62,13,16154,1,0,0,0,116,1,1,1
42,5,25194,3,0,0,0,68,1,1,1
22,14,47861,3,0,0,0,165,1,1,1
22,11,23448,1,0,0,0,144,1,1,1
37,7,31924,2,0,0,0,76,1,1,1
44,8,24528,3,0,0,0,112,1,1,1
62,7,30402,4,0,0,0,128,1,1,1
39,3,5352,3,0,0,0,24,1,1,1
77,12,1184,2,0,0,0,43,1,1,1
48,3,11384,1,0,0,0,78,1,1,1
41,6,15319,2,0,0,0,57,1,1,1
69,5,21449,5,0,0,0,180,1,1,1
76,13,42205,3,0,0,0,29,1,1,1
34,10,11426,3,0,0,0,184,1,1,1
58,14,8504,1,0,0,0,145,1,1,1
29,14,34368,3,0,0,0,30,1,1,1
40,9,41572,4,0,0,0,43,1,1,1
74,13,47017,4,0,0,0,107,1,1,1
71,9,39305,2,0,0,0,133,1,1,1
48,10,33094,1,0,0,0,40,1,1,1
51,12,15685,5,0,0,0,167,1,1,1
29,9,9724,2,0,0,0,29,1,1,1
32,12,6084,1,0,0,0,194,1,1,1
66,4,35810,1,0,0,0,194,1,1,1
42,6,17741,2,0,0,0,162,1,1,1
69,13,17761,2,0,0,0,191,1,1,1
42,8,14336,3,0,0,0,153,1,1,1
50,5,21872,5,0,0,0,85,1,1,1
23,5,14414,4,0,0,0,141,1,1,1
71,8,5797,3,0,0,0,151,1,1,1
68,3,4307,1,0,0,0,42,1,1,1
79,3,47489,5,0,0,0,32,1,1,1
22,7,33568,5,0,0,0,178,1,1,1
40,3,3596,2,0,0,0,35,1,1,1
72,12,18167,5,0,0,0,60,1,1,1
21,10,23308,5,0,0,0,20,1,1,1
23,4,25215,1,0,0,0,130,1,1,1
20,8,12795,3,0,0,0,31,1,1,1
34,12,15984,5,0,0,0,138,1,1,1
76,12,13134,2,0,0,0,197,1,1,1
52,7,11782,3,0,0,0,39,1,1,1
25,12,43002,2,0,0,0,55,1,1,1
26,14,22651,5,0,0,0,98,1,1,1
38,14,25022,3,0,0,0,185,1,1,1
63,6,19922,5,0,0,0,169,1,1,1
20,3,15618,1,0,0,0,127,1,1,1
58,5,18245,3,0,0,0,197,1,1,1
38,14,19260,2,0,0,0,115,1,1,1
64,6,11027,1,0,0,0,78,1,1,1
45,4,14986,4,0,0,0,39,1,1,1
63,14,46168,2,0,0,0,183,1,1,1
31,4,4526,5,0,0,0,145,1,1,1
41,4,27261,2,0,0,0,116,1,1,1
32,13,45361,4,0,0,0,162,1,1,1
47,3,2622,2,0,0,0,81,1,1,1
33,12,39286,1,0,0,0,150,1,1,1
41,4,30533,2,0,0,0,112,1,1,1
